0.0 0.003125 0.00625 0.009375 0.0125 0.015625 0.01875 0.021875 0.025 0.028125 0.03125 0.034375 0.0375 0.040625 0.04375 0.046875 0.05 0.053125 0.05625 0.059375 0.0625 0.065625 0.06875 0.071875 0.075 0.078125 0.08125 0.084375 0.0875 0.090625 0.09375 0.096875 0.1 0.103125 0.10625 0.109375 0.1125 0.115625 0.11875 0.121875 0.125 0.128125 0.13125 0.134375 0.1375 0.140625 0.14375 0.146875 0.15 0.153125 0.15625 0.159375 0.1625 0.165625 0.16875 0.171875 0.175 0.178125 0.18125 0.184375 0.1875 0.190625 0.19375 0.196875 0.2 0.203125 0.20625 0.209375 0.2125 0.215625 0.21875 0.221875 0.225 0.228125 0.23125 0.234375 0.2375 0.240625 0.24375 0.246875 0.25 0.253125 0.25625 0.259375 0.2625 0.265625 0.26875 0.271875 0.275 0.278125 0.28125 0.284375 0.2875 0.290625 0.29375 0.296875 0.3 0.303125 0.30625 0.309375 0.3125 0.315625 0.31875 0.321875 0.325 0.328125 0.33125 0.334375 0.3375 0.340625 0.34375 0.346875 0.35 0.353125 0.35625 0.359375 0.3625 0.365625 0.36875 0.371875 0.375 0.378125 0.38125 0.384375 0.3875 0.390625 0.39375 0.396875 0.4 0.403125 0.40625 0.409375 0.4125 0.415625 0.41875 0.421875 0.425 0.428125 0.43125 0.434375 0.4375 0.440625 0.44375 0.446875 0.45 0.453125 0.45625 0.459375 0.4625 0.465625 0.46875 0.471875 0.475 0.478125 0.48125 0.484375 0.4875 0.490625 0.49375 0.496875 0.5 0.503125 0.50625 0.509375 0.5125 0.515625 0.51875 0.521875 0.525 0.528125 0.53125 0.534375 0.5375 0.540625 0.54375 0.546875 0.55 0.553125 0.55625 0.559375 0.5625 0.565625 0.56875 0.571875 0.575 0.578125 0.58125 0.584375 0.5875 0.590625 0.59375 0.596875 0.6 0.603125 0.60625 0.609375 0.6125 0.615625 0.61875 0.621875 0.625 0.628125 0.63125 0.634375 0.6375 0.640625 0.64375 0.646875 0.65 0.653125 0.65625 0.659375 0.6625 0.665625 0.66875 0.671875 0.675 0.678125 0.68125 0.684375 0.6875 0.690625 0.69375 0.696875 0.7 0.703125 0.70625 0.709375 0.7125 0.715625 0.71875 0.721875 0.725 0.728125 0.73125 0.734375 0.7375 0.740625 0.74375 0.746875 0.75 0.753125 0.75625 0.759375 0.7625 0.765625 0.76875 0.771875 0.775 0.778125 0.78125 0.784375 0.7875 0.790625 0.79375 0.796875 0.8 0.803125 0.80625 0.809375 0.8125 0.815625 0.81875 0.821875 0.825 0.828125 0.83125 0.834375 0.8375 0.840625 0.84375 0.846875 0.85 0.853125 0.85625 0.859375 0.8625 0.865625 0.86875 0.871875 0.875 0.878125 0.88125 0.884375 0.8875 0.890625 0.89375 0.896875 0.9 0.903125 0.90625 0.909375 0.9125 0.915625 0.91875 0.921875 0.925 0.928125 0.93125 0.934375 0.9375 0.940625 0.94375 0.946875 0.95 0.953125 0.95625 0.959375 0.9625 0.965625 0.96875 0.971875 0.975 0.978125 0.98125 0.984375 0.9875 0.990625 0.99375 0.996875 1.0 1.003125 1.00625 1.009375 1.0125 1.015625 1.01875 1.021875 1.025 1.028125 1.03125 1.034375 1.0375 1.040625 1.04375 1.046875 1.05 1.053125 1.05625 1.059375 1.0625 1.065625 1.06875 1.071875 1.075 1.078125 1.08125 1.084375 1.0875 1.090625 1.09375 1.096875 1.1 1.103125 1.10625 1.109375 1.1125 1.115625 1.11875 1.121875 1.125 1.128125 1.13125 1.134375 1.1375 1.140625 1.14375 1.146875 1.15 1.153125 1.15625 1.159375 1.1625 1.165625 1.16875 1.171875 1.175 1.178125 1.18125 1.184375 1.1875 1.190625 1.19375 1.196875 1.2 1.203125 1.20625 1.209375 1.2125 1.215625 1.21875 1.221875 1.225 1.228125 1.23125 1.234375 1.2375 1.240625 1.24375 1.246875 1.25 1.253125 1.25625 1.259375 1.2625 1.265625 1.26875 1.271875 1.275 1.278125 1.28125 1.284375 1.2875 1.290625 1.29375 1.296875 1.3 1.303125 1.30625 1.309375 1.3125 1.315625 1.31875 1.321875 1.325 1.328125 1.33125 1.334375 1.3375 1.340625 1.34375 1.346875 1.35 1.353125 1.35625 1.359375 1.3625 1.365625 1.36875 1.371875 1.375 1.378125 1.38125 1.384375 1.3875 1.390625 1.39375 1.396875 1.4 1.403125 1.40625 1.409375 1.4125 1.415625 1.41875 1.421875 1.425 1.428125 1.43125 1.434375 1.4375 1.440625 1.44375 1.446875 1.45 1.453125 1.45625 1.459375 1.4625 1.465625 1.46875 1.471875 1.475 1.478125 1.48125 1.484375 1.4875 1.490625 1.49375 1.496875 1.5 1.503125 1.50625 1.509375 1.5125 1.515625 1.51875 1.521875 1.525 1.528125 1.53125 1.534375 1.5375 1.540625 1.54375 1.546875 1.55 1.553125 1.55625 1.559375 1.5625 1.565625 1.56875 1.571875 1.575 1.578125 1.58125 1.584375 1.5875 1.590625 1.59375 1.596875 1.6 1.603125 1.60625 1.609375 1.6125 1.615625 1.61875 1.621875 1.625 1.628125 1.63125 1.634375 1.6375 1.640625 1.64375 1.646875 1.65 1.653125 1.65625 1.659375 1.6625 1.665625 1.66875 1.671875 1.675 1.678125 1.68125 1.684375 1.6875 1.690625 1.69375 1.696875 1.7 1.703125 1.70625 1.709375 1.7125 1.715625 1.71875 1.721875 1.725 1.728125 1.73125 1.734375 1.7375 1.740625 1.74375 1.746875 1.75 1.753125 1.75625 1.759375 1.7625 1.765625 1.76875 1.771875 1.775 1.778125 1.78125 1.784375 1.7875 1.790625 1.79375 1.796875 1.8 1.803125 1.80625 1.809375 1.8125 1.815625 1.81875 1.821875 1.825 1.828125 1.83125 1.834375 1.8375 1.840625 1.84375 1.846875 1.85 1.853125 1.85625 1.859375 1.8625 1.865625 1.86875 1.871875 1.875 1.878125 1.88125 1.884375 1.8875 1.890625 1.89375 1.896875 1.9 1.903125 1.90625 1.909375 1.9125 1.915625 1.91875 1.921875 1.925 1.928125 1.93125 1.934375 1.9375 1.940625 1.94375 1.946875 1.95 1.953125 1.95625 1.959375 1.9625 1.965625 1.96875 1.971875 1.975 1.978125 1.98125 1.984375 1.9875 1.990625 1.99375 1.996875 2.0 2.003125 2.00625 2.009375 2.0125 2.015625 2.01875 2.021875 2.025 2.028125 2.03125 2.034375 2.0375 2.040625 2.04375 2.046875 2.05 2.053125 2.05625 2.059375 2.0625 2.065625 2.06875 2.071875 2.075 2.078125 2.08125 2.084375 2.0875 2.090625 2.09375 2.096875 2.1 2.103125 2.10625 2.109375 2.1125 2.115625 2.11875 2.121875 2.125 2.128125 2.13125 2.134375 2.1375 2.140625 2.14375 2.146875 2.15 2.153125 2.15625 2.159375 2.1625 2.165625 2.16875 2.171875 2.175 2.178125 2.18125 2.184375 2.1875 2.190625 2.19375 2.196875 2.2 2.203125 2.20625 2.209375 2.2125 2.215625 2.21875 2.221875 2.225 2.228125 2.23125 2.234375 2.2375 2.240625 2.24375 2.246875 2.25 2.253125 2.25625 2.259375 2.2625 2.265625 2.26875 2.271875 2.275 2.278125 2.28125 2.284375 2.2875 2.290625 2.29375 2.296875 2.3 2.303125 2.30625 2.309375 2.3125 2.315625 2.31875 2.321875 2.325 2.328125 2.33125 2.334375 2.3375 2.340625 2.34375 2.346875 2.35 2.353125 2.35625 2.359375 2.3625 2.365625 2.36875 2.371875 2.375 2.378125 2.38125 2.384375 2.3875 2.390625 2.39375 2.396875 2.4 2.403125 2.40625 2.409375 2.4125 2.415625 2.41875 2.421875 2.425 2.428125 2.43125 2.434375 2.4375 2.440625 2.44375 2.446875 2.45 2.453125 2.45625 2.459375 2.4625 2.465625 2.46875 2.471875 2.475 2.478125 2.48125 2.484375 2.4875 2.490625 2.49375 2.496875 2.5 2.503125 2.50625 2.509375 2.5125 2.515625 2.51875 2.521875 2.525 2.528125 2.53125 2.534375 2.5375 2.540625 2.54375 2.546875 2.55 2.553125 2.55625 2.559375 2.5625 2.565625 2.56875 2.571875 2.575 2.578125 2.58125 2.584375 2.5875 2.590625 2.59375 2.596875 2.6 2.603125 2.60625 2.609375 2.6125 2.615625 2.61875 2.621875 2.625 2.628125 2.63125 2.634375 2.6375 2.640625 2.64375 2.646875 2.65 2.653125 2.65625 2.659375 2.6625 2.665625 2.66875 2.671875 2.675 2.678125 2.68125 2.684375 2.6875 2.690625 2.69375 2.696875 2.7 2.703125 2.70625 2.709375 2.7125 2.715625 2.71875 2.721875 2.725 2.728125 2.73125 2.734375 2.7375 2.740625 2.74375 2.746875 2.75 2.753125 2.75625 2.759375 2.7625 2.765625 2.76875 2.771875 2.775 2.778125 2.78125 2.784375 2.7875 2.790625 2.79375 2.796875 2.8 2.803125 2.80625 2.809375 2.8125 2.815625 2.81875 2.821875 2.825 2.828125 2.83125 2.834375 2.8375 2.840625 2.84375 2.846875 2.85 2.853125 2.85625 2.859375 2.8625 2.865625 2.86875 2.871875 2.875 2.878125 2.88125 2.884375 2.8875 2.890625 2.89375 2.896875 2.9 2.903125 2.90625 2.909375 2.9125 2.915625 2.91875 2.921875 2.925 2.928125 2.93125 2.934375 2.9375 2.940625 2.94375 2.946875 2.95 2.953125 2.95625 2.959375 2.9625 2.965625 2.96875 2.971875 2.975 2.978125 2.98125 2.984375 2.9875 2.990625 2.99375 2.996875 3.0 3.003125 3.00625 3.009375 3.0125 3.015625 3.01875 3.021875 3.025 3.028125 3.03125 3.034375 3.0375 3.040625 3.04375 3.046875 3.05 3.053125 3.05625 3.059375 3.0625 3.065625 3.06875 3.071875 3.075 3.078125 3.08125 3.084375 3.0875 3.090625 3.09375 3.096875 3.1 3.103125 3.10625 3.109375 3.1125 3.115625 3.11875 3.121875 3.125 3.128125 3.13125 3.134375 3.1375 3.140625 3.14375 3.146875 3.15 3.153125 3.15625 3.159375 3.1625 3.165625 3.16875 3.171875 3.175 3.178125 3.18125 3.184375 3.1875 3.190625 3.19375 3.196875 3.2 3.203125 3.20625 3.209375 3.2125 3.215625 3.21875 3.221875 3.225 3.228125 3.23125 3.234375 3.2375 3.240625 3.24375 3.246875 3.25 3.253125 3.25625 3.259375 3.2625 3.265625 3.26875 3.271875 3.275 3.278125 3.28125 3.284375 3.2875 3.290625 3.29375 3.296875 3.3 3.303125 3.30625 3.309375 3.3125 3.315625 3.31875 3.321875 3.325 3.328125 3.33125 3.334375 3.3375 3.340625 3.34375 3.346875 3.35 3.353125 3.35625 3.359375 3.3625 3.365625 3.36875 3.371875 3.375 3.378125 3.38125 3.384375 3.3875 3.390625 3.39375 3.396875 3.4 3.403125 3.40625 3.409375 3.4125 3.415625 3.41875 3.421875 3.425 3.428125 3.43125 3.434375 3.4375 3.440625 3.44375 3.446875 3.45 3.453125 3.45625 3.459375 3.4625 3.465625 3.46875 3.471875 3.475 3.478125 3.48125 3.484375 3.4875 3.490625 3.49375 3.496875 3.5 3.503125 3.50625 3.509375 3.5125 3.515625 3.51875 3.521875 3.525 3.528125 3.53125 3.534375 3.5375 3.540625 3.54375 3.546875 3.55 3.553125 3.55625 3.559375 3.5625 3.565625 3.56875 3.571875 3.575 3.578125 3.58125 3.584375 3.5875 3.590625 3.59375 3.596875 3.6 3.603125 3.60625 3.609375 3.6125 3.615625 3.61875 3.621875 3.625 3.628125 3.63125 3.634375 3.6375 3.640625 3.64375 3.646875 3.65 3.653125 3.65625 3.659375 3.6625 3.665625 3.66875 3.671875 3.675 3.678125 3.68125 3.684375 3.6875 3.690625 3.69375 3.696875 3.7 3.703125 3.70625 3.709375 3.7125 3.715625 3.71875 3.721875 3.725 3.728125 3.73125 3.734375 3.7375 3.740625 3.74375 3.746875 3.75 3.753125 3.75625 3.759375 3.7625 3.765625 3.76875 3.771875 3.775 3.778125 3.78125 3.784375 3.7875 3.790625 3.79375 3.796875 3.8 3.803125 3.80625 3.809375 3.8125 3.815625 3.81875 3.821875 3.825 3.828125 3.83125 3.834375 3.8375 3.840625 3.84375 3.846875 3.85 3.853125 3.85625 3.859375 3.8625 3.865625 3.86875 3.871875 3.875 3.878125 3.88125 3.884375 3.8875 3.890625 3.89375 3.896875 3.9 3.903125 3.90625 3.909375 3.9125 3.915625 3.91875 3.921875 3.925 3.928125 3.93125 3.934375 3.9375 3.940625 3.94375 3.946875 3.95 3.953125 3.95625 3.959375 3.9625 3.965625 3.96875 3.971875 3.975 3.978125 3.98125 3.984375 3.9875 3.990625 3.99375 3.996875 4.0 4.003125 4.00625 4.009375 4.0125 4.015625 4.01875 4.021875 4.025 4.028125 4.03125 4.034375 4.0375 4.040625 4.04375 4.046875 4.05 4.053125 4.05625 4.059375 4.0625 4.065625 4.06875 4.071875 4.075 4.078125 4.08125 4.084375 4.0875 4.090625 4.09375 4.096875 4.1 4.103125 4.10625 4.109375 4.1125 4.115625 4.11875 4.121875 4.125 4.128125 4.13125 4.134375 4.1375 4.140625 4.14375 4.146875 4.15 4.153125 4.15625 4.159375 4.1625 4.165625 4.16875 4.171875 4.175 4.178125 4.18125 4.184375 4.1875 4.190625 4.19375 4.196875 4.2 4.203125 4.20625 4.209375 4.2125 4.215625 4.21875 4.221875 4.225 4.228125 4.23125 4.234375 4.2375 4.240625 4.24375 4.246875 4.25 4.253125 4.25625 4.259375 4.2625 4.265625 4.26875 4.271875 4.275 4.278125 4.28125 4.284375 4.2875 4.290625 4.29375 4.296875 4.3 4.303125 4.30625 4.309375 4.3125 4.315625 4.31875 4.321875 4.325 4.328125 4.33125 4.334375 4.3375 4.340625 4.34375 4.346875 4.35 4.353125 4.35625 4.359375 4.3625 4.365625 4.36875 4.371875 4.375 4.378125 4.38125 4.384375 4.3875 4.390625 4.39375 4.396875 4.4 4.403125 4.40625 4.409375 4.4125 4.415625 4.41875 4.421875 4.425 4.428125 4.43125 4.434375 4.4375 4.440625 4.44375 4.446875 4.45 4.453125 4.45625 4.459375 4.4625 4.465625 4.46875 4.471875 4.475 4.478125 4.48125 4.484375 4.4875 4.490625 4.49375 4.496875 4.5 4.503125 4.50625 4.509375 4.5125 4.515625 4.51875 4.521875 4.525 4.528125 4.53125 4.534375 4.5375 4.540625 4.54375 4.546875 4.55 4.553125 4.55625 4.559375 4.5625 4.565625 4.56875 4.571875 4.575 4.578125 4.58125 4.584375 4.5875 4.590625 4.59375 4.596875 4.6 4.603125 4.60625 4.609375 4.6125 4.615625 4.61875 4.621875 4.625 4.628125 4.63125 4.634375 4.6375 4.640625 4.64375 4.646875 4.65 4.653125 4.65625 4.659375 4.6625 4.665625 4.66875 4.671875 4.675 4.678125 4.68125 4.684375 4.6875 4.690625 4.69375 4.696875 4.7 4.703125 4.70625 4.709375 4.7125 4.715625 4.71875 4.721875 4.725 4.728125 4.73125 4.734375 4.7375 4.740625 4.74375 4.746875 4.75 4.753125 4.75625 4.759375 4.7625 4.765625 4.76875 4.771875 4.775 4.778125 4.78125 4.784375 4.7875 4.790625 4.79375 4.796875 4.8 4.803125 4.80625 4.809375 4.8125 4.815625 4.81875 4.821875 4.825 4.828125 4.83125 4.834375 4.8375 4.840625 4.84375 4.846875 4.85 4.853125 4.85625 4.859375 4.8625 4.865625 4.86875 4.871875 4.875 4.878125 4.88125 4.884375 4.8875 4.890625 4.89375 4.896875 4.9 4.903125 4.90625 4.909375 4.9125 4.915625 4.91875 4.921875 4.925 4.928125 4.93125 4.934375 4.9375 4.940625 4.94375 4.946875 4.95 4.953125 4.95625 4.959375 4.9625 4.965625 4.96875 4.971875 4.975 4.978125 4.98125 4.984375 4.9875 4.990625 4.99375 4.996875 5.0
